date,open,high,low,close,volume
2024-05-14,3300,3384.9,3293.4,3379.45,2870328
2024-05-15,3390,3417.4,3353.15,3411.3,2718682
2024-05-16,3428.95,3468.5,3378.7,3460.6,3398714
2024-05-17,3475.95,3475.95,3412.15,3450.75,2676919
2024-05-18,3452,3468,3445.8,3464.2,141462
2024-05-20,3450.75,3450.75,3450.75,3450.75,0
2024-05-21,3458,3470.3,3434,3440.95,2100848
2024-05-22,3450.05,3472.7,3435.05,3460.85,1409992
2024-05-23,3460.9,3601.65,3455,3585.4,4525637
2024-05-24,3586,3659,3582.3,3625.9,2740360
2024-05-27,3644.9,3695,3600,3652,2570708
2024-05-28,3652,3685.25,3646.05,3658.2,1440187
2024-05-29,3611,3661.85,3610.35,3634.8,1506146
2024-05-30,3626.05,3643.95,3607.75,3634.7,2701849
2024-05-31,3636.4,3744.8,3636.4,3669.3,6432341
2024-06-03,3855.4,3919.9,3801.1,3897.15,5767666
2024-06-04,3852,3898,3320,3403.2,9920882
2024-06-05,3441.5,3441.5,3175.05,3409,10372458
2024-06-06,3438,3538.2,3385.3,3482.55,8374602
2024-06-07,3465.05,3548,3446,3532.5,5879660
2024-06-10,3521.05,3585,3521.05,3543.75,3151257
2024-06-11,3570,3639,3551.2,3598.7,2548176
2024-06-12,3615,3648.95,3578,3630.3,2242274
2024-06-13,3665.5,3715.9,3635,3703.65,2965500
2024-06-14,3718,3720,3675,3687.8,1746508
2024-06-17,3687.8,3687.8,3687.8,3687.8,0
2024-06-18,3708,3710,3675,3689.2,1936792
2024-06-19,3690,3699,3575,3589.95,2936151
2024-06-20,3584.95,3613.3,3564.6,3594.45,2618715
2024-06-21,3604.05,3610,3516,3535,4508508
2024-06-24,3520.35,3567,3505,3531.6,2330559
2024-06-25,3556.5,3591.95,3528,3587.8,2158039
2024-06-26,3601,3624.9,3592.25,3602.95,2480187
2024-06-27,3597.45,3601.3,3550,3564.4,5519875
2024-06-28,3540,3575.95,3538.1,3548.45,3141514
2024-07-01,3535.2,3541.4,3514,3526.55,2961120
2024-07-02,3535.05,3634,3535.05,3626.5,5087748
2024-07-03,3650.35,3650.5,3605,3614.35,1923801
2024-07-04,3616.1,3644,3565.8,3573.3,1851947
2024-07-05,3573.3,3638,3568,3627.15,1635209
2024-07-08,3640.1,3645.7,3594,3632,1706210
2024-07-09,3650,3685,3646.1,3666.1,2425176
2024-07-10,3685.05,3694,3601,3650.05,2231438
2024-07-11,3660,3684.6,3603,3621.1,2942924
2024-07-12,3630,3667.7,3612.7,3649.35,2001185
2024-07-15,3670,3674,3637,3651.6,943302
2024-07-16,3646.1,3651.6,3621,3636.55,2220953
2024-07-17,3636.55,3636.55,3636.55,3636.55,0
2024-07-18,3640,3679.25,3598.65,3656.2,3240772
2024-07-19,3651,3658.95,3610,3618.5,2432533
2024-07-22,3617.9,3661.85,3567.6,3651.45,3639057
2024-07-23,3669.6,3714,3460,3538.05,6957691
2024-07-24,3549,3557.95,3501,3519.45,3184060
2024-07-25,3539,3630.9,3532.05,3619.15,4691483
2024-07-26,3629,3701,3596.1,3679.9,2617659
